customer_name,product_id,quantity
Customer 990,48,9
Customer 991,17,3
Customer 992,25,8
Customer 993,49,4
Customer 994,23,4
Customer 995,28,2
Customer 996,30,6
Customer 997,98,5
Customer 998,39,7
Customer 999,33,10
Customer 1000,36,5
Customer 1,76,6
Customer 2,26,1
Customer 3,91,4
Customer 4,89,5
Customer 5,72,6
Customer 6,88,2
Customer 7,36,6
Customer 8,95,8
Customer 9,4,3
Customer 10,80,6
Customer 11,68,3
Customer 12,40,1
Customer 13,13,3
Customer 14,24,9
Customer 15,6,8
Customer 16,50,2
Customer 17,13,6
Customer 18,53,6
Customer 19,2,6
Customer 20,62,9
Customer 21,81,6
Customer 22,76,8
Customer 23,71,8
Customer 24,64,5
Customer 25,35,7
Customer 26,33,8
Customer 27,35,6
Customer 28,44,10
Customer 29,95,4
Customer 30,87,1
Customer 31,17,2
Customer 32,79,7
Customer 33,23,7
Customer 34,22,7
Customer 35,14,1
Customer 36,78,3
Customer 37,95,5
Customer 38,15,3
Customer 39,73,5
Customer 40,73,10
Customer 41,74,8
Customer 42,46,10
Customer 43,50,6
Customer 44,7,1
Customer 45,40,5
Customer 46,65,6
Customer 47,28,8
Customer 48,52,1
Customer 49,31,10
Customer 50,91,8
Customer 51,91,5
Customer 52,74,7
Customer 53,19,8
Customer 54,95,1
Customer 55,57,1
Customer 56,61,4
Customer 57,79,1
Customer 58,54,2
Customer 59,98,2
Customer 60,13,8
Customer 61,99,1
Customer 62,41,4
Customer 63,55,6
Customer 64,40,9
Customer 65,94,1
Customer 66,35,4
Customer 67,56,8
Customer 68,5,7
Customer 69,2,7
Customer 70,4,10
Customer 71,51,2
Customer 72,52,7
Customer 73,22,2
Customer 74,60,2
Customer 75,87,3
Customer 76,78,9
Customer 77,76,6
Customer 78,15,2
Customer 79,10,7
Customer 80,25,8
Customer 81,85,8
Customer 82,89,1
Customer 83,58,7
Customer 84,24,4
Customer 85,33,1
Customer 86,26,4
Customer 87,22,2
Customer 88,7,6
Customer 89,82,6
Customer 90,18,8
Customer 91,98,2
Customer 92,9,6
Customer 93,33,5
Customer 94,79,1
Customer 95,33,9
Customer 96,37,3
Customer 97,16,8
Customer 98,55,4
Customer 99,30,10
Customer 100,93,8
Customer 101,94,6
Customer 102,43,5
Customer 103,77,10
Customer 104,64,7
Customer 105,93,1
Customer 106,5,4
Customer 107,95,4
Customer 108,93,7
Customer 109,23,4
Customer 110,89,3
Customer 111,99,7
Customer 112,96,9
Customer 113,8,1
Customer 114,49,1
Customer 115,19,3
Customer 116,61,9
Customer 117,92,6
Customer 118,49,2
Customer 119,59,3
Customer 120,32,5
Customer 121,63,6
Customer 122,90,9
Customer 123,72,2
Customer 124,14,10
Customer 125,94,3
Customer 126,36,1
Customer 127,38,3
Customer 128,96,4
Customer 129,70,8
Customer 130,93,6
Customer 131,48,4
Customer 132,21,6
Customer 133,56,10
Customer 134,59,3
Customer 135,3,4
Customer 136,3,2
Customer 137,50,1
Customer 138,14,7
Customer 139,72,2
Customer 140,23,10
Customer 141,59,2
Customer 142,24,8
Customer 143,56,3
Customer 144,12,10
Customer 145,15,7
Customer 146,87,5
Customer 147,83,2
Customer 148,33,3
Customer 149,77,3
Customer 150,41,7
Customer 151,39,1
Customer 152,30,1
Customer 153,20,7
Customer 154,86,4
Customer 155,7,3
Customer 156,9,10
Customer 157,6,1
Customer 158,55,3
Customer 159,57,5
Customer 160,90,5
Customer 161,3,8
Customer 162,60,6
Customer 163,38,1
Customer 164,61,5
Customer 165,36,7
Customer 166,42,8
Customer 167,16,9
Customer 168,71,10
Customer 169,98,4
Customer 170,31,5
Customer 171,46,1
Customer 172,38,10
Customer 173,39,1
Customer 174,3,10
Customer 175,65,6
Customer 176,97,5
Customer 177,51,9
Customer 178,38,8
Customer 179,74,6
Customer 180,23,1
Customer 181,42,4
Customer 182,1,3
Customer 183,41,8
Customer 184,70,2
Customer 185,18,7
Customer 186,81,5
Customer 187,51,1
Customer 188,38,6
Customer 189,100,2
Customer 190,16,9
Customer 191,40,3
Customer 192,97,8
Customer 193,21,6
Customer 194,39,2
Customer 195,86,6
Customer 196,61,2
Customer 197,75,3
Customer 198,50,10
Customer 199,36,9
Customer 200,78,5
Customer 201,23,1
Customer 202,76,9
Customer 203,62,7
Customer 204,90,1
Customer 205,72,2
Customer 206,51,10
Customer 207,43,1
Customer 208,98,3
Customer 209,89,9
Customer 210,15,6
Customer 211,13,4
Customer 212,45,7
Customer 213,23,7
Customer 214,28,4
Customer 215,64,9
Customer 216,5,3
Customer 217,65,5
Customer 218,71,9
Customer 219,89,6
Customer 220,32,5
Customer 221,9,10
Customer 222,1,9
Customer 223,55,6
Customer 224,36,5
Customer 225,39,6
Customer 226,76,8
Customer 227,58,7
Customer 228,59,1
Customer 229,70,7
Customer 230,52,7
Customer 231,1,5
Customer 232,45,2
Customer 233,2,6
Customer 234,37,6
Customer 235,100,9
Customer 236,78,7
Customer 237,32,10
Customer 238,98,7
Customer 239,72,8
Customer 240,45,3
Customer 241,97,9
Customer 242,71,4
Customer 243,52,5
Customer 244,14,4
Customer 245,9,9
Customer 246,76,9
Customer 247,56,1
Customer 248,63,1
Customer 249,82,10
Customer 250,3,1
Customer 251,78,10
Customer 252,52,5
Customer 253,89,9
Customer 254,36,6
Customer 255,52,3
Customer 256,9,4
Customer 257,71,1
Customer 258,65,5
Customer 259,95,7
Customer 260,91,7
Customer 261,42,1
Customer 262,41,7
Customer 263,29,7
Customer 264,2,1
Customer 265,78,10
Customer 266,68,6
Customer 267,48,10
Customer 268,86,5
Customer 269,43,3
Customer 270,19,4
Customer 271,72,10
Customer 272,14,1
Customer 273,16,10
Customer 274,34,1
Customer 275,72,3
Customer 276,4,2
Customer 277,23,5
Customer 278,27,10
Customer 279,61,3
Customer 280,70,10
Customer 281,44,3
Customer 282,79,3
Customer 283,78,8
Customer 284,5,4
Customer 285,74,2
Customer 286,85,5
Customer 287,97,4
Customer 288,31,9
Customer 289,6,9
Customer 290,80,5
Customer 291,5,4
Customer 292,82,10
Customer 293,8,4
Customer 294,56,1
Customer 295,44,8
Customer 296,81,2
Customer 297,51,1
Customer 298,93,4
Customer 299,68,9
Customer 300,88,2
Customer 301,26,8
Customer 302,30,9
Customer 303,6,8
Customer 304,41,6
Customer 305,71,6
Customer 306,3,3
Customer 307,38,1
Customer 308,68,4
Customer 309,16,3
Customer 310,58,10
Customer 311,36,6
Customer 312,39,1
Customer 313,57,3
Customer 314,20,7
Customer 315,36,6
Customer 316,81,5
Customer 317,76,4
Customer 318,51,10
Customer 319,95,6
Customer 320,65,3
Customer 321,39,9
Customer 322,25,1
Customer 323,8,3
Customer 324,23,3
Customer 325,25,6
Customer 326,22,1
Customer 327,82,7
Customer 328,70,6
Customer 329,89,9
Customer 330,86,10
Customer 331,64,7
Customer 332,89,5
Customer 333,53,10
Customer 334,53,10
Customer 335,25,1
Customer 336,32,3
Customer 337,40,4
Customer 338,40,3
Customer 339,24,6
Customer 340,84,6
Customer 341,97,2
Customer 342,30,7
Customer 343,85,3
Customer 344,2,1
Customer 345,32,3
Customer 346,87,10
Customer 347,14,8
Customer 348,44,1
Customer 349,30,7
Customer 350,77,8
Customer 351,66,1
Customer 352,89,4
Customer 353,96,1
Customer 354,82,4
Customer 355,29,6
Customer 356,27,10
Customer 357,31,4
Customer 358,46,2
Customer 359,5,5
Customer 360,51,9
Customer 361,61,7
Customer 362,43,6
Customer 363,6,10
Customer 364,98,9
Customer 365,44,7
Customer 366,9,8
Customer 367,51,3
Customer 368,63,3
Customer 369,23,8
Customer 370,6,8
Customer 371,21,5
Customer 372,37,8
Customer 373,20,9
Customer 374,29,1
Customer 375,80,8
Customer 376,29,10
Customer 377,11,2
Customer 378,96,8
Customer 379,54,1
Customer 380,5,4
Customer 381,98,6
Customer 382,35,7
Customer 383,52,5
Customer 384,68,6
Customer 385,9,4
Customer 386,35,8
Customer 387,94,6
Customer 388,59,4
Customer 389,81,9
Customer 390,50,8
Customer 391,14,9
Customer 392,79,3
Customer 393,23,5
Customer 394,11,3
Customer 395,61,5
Customer 396,92,4
Customer 397,19,8
Customer 398,31,8
Customer 399,26,1
Customer 400,11,8
Customer 401,10,4
Customer 402,76,7
Customer 403,47,2
Customer 404,22,7
Customer 405,12,7
Customer 406,3,5
Customer 407,5,10
Customer 408,44,4
Customer 409,29,3
Customer 410,1,2
Customer 411,84,4
Customer 412,88,1
Customer 413,62,7
Customer 414,62,8
Customer 415,34,3
Customer 416,28,10
Customer 417,29,8
Customer 418,48,2
Customer 419,16,9
Customer 420,44,3
Customer 421,66,5
Customer 422,90,5
Customer 423,8,4
Customer 424,91,3
Customer 425,97,7
Customer 426,7,4
Customer 427,15,3
Customer 428,53,9
Customer 429,17,1
Customer 430,10,6
Customer 431,54,8
Customer 432,85,7
Customer 433,87,5
Customer 434,13,4
Customer 435,98,9
Customer 436,97,1
Customer 437,37,9
Customer 438,35,3
Customer 439,49,7
Customer 440,96,7
Customer 441,58,7
Customer 442,35,7
Customer 443,10,4
Customer 444,57,7
Customer 445,63,2
Customer 446,89,4
Customer 447,98,9
Customer 448,97,5
Customer 449,14,7
Customer 450,38,1
Customer 451,79,5
Customer 452,16,10
Customer 453,22,10
Customer 454,93,5
Customer 455,85,6
Customer 456,51,3
Customer 457,42,2
Customer 458,68,9
Customer 459,22,3
Customer 460,20,1
Customer 461,69,5
Customer 462,32,2
Customer 463,5,9
Customer 464,65,2
Customer 465,93,5
Customer 466,14,8
Customer 467,81,10
Customer 468,65,9
Customer 469,58,2
Customer 470,15,7
Customer 471,86,8
Customer 472,77,2
Customer 473,77,8
Customer 474,51,3
Customer 475,85,8
Customer 476,65,4
Customer 477,11,4
Customer 478,45,3
Customer 479,5,1
Customer 480,12,6
Customer 481,32,2
Customer 482,87,6
Customer 483,89,8
Customer 484,7,5
Customer 485,41,9
Customer 486,94,3
Customer 487,13,10
Customer 488,26,10
Customer 489,80,9
Customer 490,46,6
Customer 491,91,4
Customer 492,78,4
Customer 493,30,10
Customer 494,73,1
Customer 495,46,2
Customer 496,5,6
Customer 497,14,7
Customer 498,17,8
Customer 499,59,2
Customer 500,79,1
Customer 501,10,9
Customer 502,13,4
Customer 503,32,7
Customer 504,43,4
Customer 505,66,10
Customer 506,56,3
Customer 507,21,6
Customer 508,51,9
Customer 509,13,2
Customer 510,4,10
Customer 511,100,7
Customer 512,48,9
Customer 513,50,1
Customer 514,38,6
Customer 515,87,6
Customer 516,13,5
Customer 517,20,3
Customer 518,11,7
Customer 519,48,5
Customer 520,20,10
Customer 521,14,7
Customer 522,44,3
Customer 523,56,9
Customer 524,6,1
Customer 525,12,7
Customer 526,11,1
Customer 527,61,6
Customer 528,61,1
Customer 529,25,4
Customer 530,86,10
Customer 531,88,9
Customer 532,34,10
Customer 533,26,10
Customer 534,78,1
Customer 535,32,10
Customer 536,81,8
Customer 537,87,6
Customer 538,74,2
Customer 539,47,7
Customer 540,40,8
Customer 541,94,4
Customer 542,13,5
Customer 543,4,8
Customer 544,56,8
Customer 545,17,10
Customer 546,40,2
Customer 547,56,6
Customer 548,69,5
Customer 549,26,4
Customer 550,4,10
Customer 551,86,1
Customer 552,37,5
Customer 553,83,3
Customer 554,49,10
Customer 555,54,7
Customer 556,86,4
Customer 557,32,10
Customer 558,59,8
Customer 559,74,1
Customer 560,49,6
Customer 561,76,6
Customer 562,64,5
Customer 563,13,8
Customer 564,34,4
Customer 565,27,3
Customer 566,63,9
Customer 567,100,3
Customer 568,83,4
Customer 569,9,10
Customer 570,16,1
Customer 571,35,1
Customer 572,9,1
Customer 573,96,1
Customer 574,38,9
Customer 575,40,1
Customer 576,62,3
Customer 577,32,5
Customer 578,57,2
Customer 579,85,2
Customer 580,35,6
Customer 581,94,3
Customer 582,79,5
Customer 583,10,5
Customer 584,58,7
Customer 585,89,6
Customer 586,81,6
Customer 587,81,5
Customer 588,77,6
Customer 589,61,2
Customer 590,64,8
Customer 591,28,7
Customer 592,67,8
Customer 593,53,1
Customer 594,94,8
Customer 595,34,8
Customer 596,30,8
Customer 597,59,6
Customer 598,75,9
Customer 599,38,2
Customer 600,67,2
Customer 601,84,1
Customer 602,15,5
Customer 603,1,5
Customer 604,50,10
Customer 605,62,3
Customer 606,25,10
Customer 607,94,4
Customer 608,99,4
Customer 609,85,3
Customer 610,10,9
Customer 611,85,8
Customer 612,49,4
Customer 613,17,3
Customer 614,70,3
Customer 615,37,8
Customer 616,8,10
Customer 617,7,1
Customer 618,88,10
Customer 619,98,3
Customer 620,68,10
Customer 621,77,8
Customer 622,70,2
Customer 623,35,6
Customer 624,20,9
Customer 625,4,5
Customer 626,38,2
Customer 627,62,3
Customer 628,55,8
Customer 629,27,7
Customer 630,97,5
Customer 631,76,2
Customer 632,18,5
Customer 633,37,3
Customer 634,83,1
Customer 635,83,9
Customer 636,27,9
Customer 637,50,1
Customer 638,37,8
Customer 639,63,4
Customer 640,41,7
Customer 641,7,8
Customer 642,61,9
Customer 643,73,4
Customer 644,59,9
Customer 645,66,6
Customer 646,26,2
Customer 647,61,7
Customer 648,58,2
Customer 649,86,7
Customer 650,69,1
Customer 651,3,7
Customer 652,72,8
Customer 653,58,9
Customer 654,1,3
Customer 655,77,6
Customer 656,4,9
Customer 657,22,8
Customer 658,87,3
Customer 659,21,5
Customer 660,20,7
Customer 661,75,4
Customer 662,62,3
Customer 663,38,8
Customer 664,77,4
Customer 665,86,4
Customer 666,22,10
Customer 667,41,3
Customer 668,67,7
Customer 669,12,1
Customer 670,37,6
Customer 671,40,6
Customer 672,87,4
Customer 673,79,1
Customer 674,91,8
Customer 675,13,3
Customer 676,52,5
Customer 677,26,9
Customer 678,40,8
Customer 679,36,9
Customer 680,49,4
Customer 681,81,7
Customer 682,72,3
Customer 683,84,1
Customer 684,64,10
Customer 685,67,3
Customer 686,41,4
Customer 687,43,2
Customer 688,73,1
Customer 689,7,4
Customer 690,96,6
Customer 691,90,10
Customer 692,64,6
Customer 693,5,6
Customer 694,86,4
Customer 695,75,8
Customer 696,18,4
Customer 697,45,9
Customer 698,29,7
Customer 699,93,2
Customer 700,7,7
Customer 701,47,2
Customer 702,75,3
Customer 703,31,3
Customer 704,75,9
Customer 705,84,2
Customer 706,62,10
Customer 707,10,1
Customer 708,65,6
Customer 709,83,1
Customer 710,66,2
Customer 711,2,10
Customer 712,31,6
Customer 713,58,2
Customer 714,68,4
Customer 715,91,4
Customer 716,64,2
Customer 717,79,9
Customer 718,82,2
Customer 719,30,2
Customer 720,73,8
Customer 721,97,4
Customer 722,12,6
Customer 723,65,9
Customer 724,59,3
Customer 725,12,8
Customer 726,12,8
Customer 727,67,9
Customer 728,31,1
Customer 729,37,6
Customer 730,21,7
Customer 731,2,4
Customer 732,16,4
Customer 733,44,8
Customer 734,12,5
Customer 735,53,6
Customer 736,25,1
Customer 737,26,3
Customer 738,25,2
Customer 739,48,3
Customer 740,72,8
Customer 741,16,9
Customer 742,88,6
Customer 743,39,2
Customer 744,48,2
Customer 745,16,4
Customer 746,7,8
Customer 747,53,8
Customer 748,100,5
Customer 749,69,2
Customer 750,16,9
Customer 751,38,2
Customer 752,52,10
Customer 753,54,4
Customer 754,97,8
Customer 755,27,3
Customer 756,65,8
Customer 757,61,9
Customer 758,58,5
Customer 759,32,9
Customer 760,59,6
Customer 761,6,2
Customer 762,37,6
Customer 763,100,8
Customer 764,43,8
Customer 765,29,5
Customer 766,17,9
Customer 767,71,8
Customer 768,76,4
Customer 769,71,1
Customer 770,53,4
Customer 771,74,7
Customer 772,38,5
Customer 773,28,4
Customer 774,65,3
Customer 775,8,2
Customer 776,21,4
Customer 777,18,4
Customer 778,20,4
Customer 779,22,1
Customer 780,18,7
Customer 781,99,8
Customer 782,100,2
Customer 783,24,2
Customer 784,28,6
Customer 785,8,2
Customer 786,77,1
Customer 787,23,9
Customer 788,12,7
Customer 789,53,4
Customer 790,49,2
Customer 791,15,3
Customer 792,20,9
Customer 793,8,5
Customer 794,91,4
Customer 795,72,9
Customer 796,80,10
Customer 797,95,7
Customer 798,14,8
Customer 799,48,7
Customer 800,90,8
Customer 801,11,4
Customer 802,67,10
Customer 803,49,10
Customer 804,25,3
Customer 805,19,9
Customer 806,25,6
Customer 807,42,10
Customer 808,65,3
Customer 809,19,3
Customer 810,11,8
Customer 811,92,10
Customer 812,86,8
Customer 813,89,8
Customer 814,67,8
Customer 815,43,8
Customer 816,26,8
Customer 817,59,2
Customer 818,8,2
Customer 819,12,6
Customer 820,6,4
Customer 821,13,3
Customer 822,67,3
Customer 823,28,6
Customer 824,97,10
Customer 825,49,5
Customer 826,19,6
Customer 827,91,9
Customer 828,93,5
Customer 829,31,9
Customer 830,65,3
Customer 831,50,10
Customer 832,6,6
Customer 833,14,3
Customer 834,45,9
Customer 835,53,9
Customer 836,7,6
Customer 837,11,5
Customer 838,84,6
Customer 839,53,3
Customer 840,62,1
Customer 841,78,4
Customer 842,96,7
Customer 843,14,6
Customer 844,81,9
Customer 845,92,9
Customer 846,13,6
Customer 847,49,8
Customer 848,11,5
Customer 849,98,7
Customer 850,71,7
Customer 851,17,8
Customer 852,17,5
Customer 853,49,8
Customer 854,29,8
Customer 855,82,6
Customer 856,7,8
Customer 857,14,8
Customer 858,63,6
Customer 859,17,7
Customer 860,54,9
Customer 861,14,4
Customer 862,3,5
Customer 863,28,10
Customer 864,8,5
Customer 865,33,9
Customer 866,77,8
Customer 867,4,8
Customer 868,47,3
Customer 869,49,10
Customer 870,92,2
Customer 871,29,1
Customer 872,82,2
Customer 873,11,8
Customer 874,91,1
Customer 875,63,10
Customer 876,6,2
Customer 877,17,10
Customer 878,2,9
Customer 879,97,1
Customer 880,87,8
Customer 881,44,1
Customer 882,40,9
Customer 883,83,3
Customer 884,50,7
Customer 885,61,2
Customer 886,87,8
Customer 887,64,6
Customer 888,68,10
Customer 889,39,2
Customer 890,72,2
Customer 891,76,10
Customer 892,83,4
Customer 893,25,8
Customer 894,38,3
Customer 895,44,3
Customer 896,26,6
Customer 897,88,8
Customer 898,48,3
Customer 899,35,3
Customer 900,17,2
Customer 901,36,10
Customer 902,32,10
Customer 903,62,7
Customer 904,83,8
Customer 905,76,1
Customer 906,38,2
Customer 907,36,3
Customer 908,39,1
Customer 909,14,1
Customer 910,64,9
Customer 911,90,6
Customer 912,78,2
Customer 913,77,5
Customer 914,70,2
Customer 915,92,7
Customer 916,12,1
Customer 917,35,8
Customer 918,35,2
Customer 919,100,3
Customer 920,45,10
Customer 921,24,1
Customer 922,39,7
Customer 923,38,10
Customer 924,26,2
Customer 925,87,9
Customer 926,92,6
Customer 927,23,2
Customer 928,97,9
Customer 929,66,6
Customer 930,9,4
Customer 931,49,4
Customer 932,89,1
Customer 933,37,7
Customer 934,71,7
Customer 935,48,8
Customer 936,43,5
Customer 937,51,1
Customer 938,79,2
Customer 939,57,2
Customer 940,90,3
Customer 941,65,2
Customer 942,61,7
Customer 943,37,2
Customer 944,3,4
Customer 945,80,1
Customer 946,61,2
Customer 947,35,4
Customer 948,57,7
Customer 949,75,8
Customer 950,61,5
Customer 951,78,5
Customer 952,76,10
Customer 953,47,2
Customer 954,75,3
Customer 955,44,8
Customer 956,89,10
Customer 957,17,8
Customer 958,22,1
Customer 959,8,3
Customer 960,68,1
Customer 961,58,8
Customer 962,14,9
Customer 963,65,2
Customer 964,78,4
Customer 965,93,10
Customer 966,2,6
Customer 967,33,1
Customer 968,21,2
Customer 969,96,5
Customer 970,59,8
Customer 971,50,5
Customer 972,96,4
Customer 973,35,10
Customer 974,4,2
Customer 975,52,9
Customer 976,74,6
Customer 977,96,8
Customer 978,67,4
Customer 979,16,4
Customer 980,54,7
Customer 981,46,1
Customer 982,74,9
Customer 983,99,3
Customer 984,6,3
Customer 985,92,5
Customer 986,54,7
Customer 987,12,10
Customer 988,68,4
Customer 989,94,4
Customer 990,4,8
Customer 991,86,10
Customer 992,60,8
Customer 993,87,7
Customer 994,99,6
Customer 995,23,10
Customer 996,94,2
Customer 997,63,7
Customer 998,42,1
Customer 999,95,6
Customer 1000,55,7
Customer 1,7,1
Customer 2,50,4
Customer 3,23,5
Customer 4,70,10
Customer 5,78,2
Customer 6,85,7
Customer 7,21,2
Customer 8,7,1
Customer 9,26,7
Customer 10,30,7
Customer 11,23,9
Customer 12,60,8
Customer 13,11,5
Customer 14,18,1
Customer 15,67,2
Customer 16,45,9
Customer 17,2,5
Customer 18,3,8
Customer 19,100,5
Customer 20,82,9
Customer 21,45,1
Customer 22,4,4
Customer 23,11,2
Customer 24,57,1
Customer 25,22,8
Customer 26,48,9
Customer 27,86,6
Customer 28,56,1
Customer 29,89,5
Customer 30,95,7
Customer 31,85,1
Customer 32,10,6
Customer 33,49,2
Customer 34,39,10
Customer 35,39,8
Customer 36,7,1
Customer 37,32,2
Customer 38,43,8
Customer 39,23,3
Customer 40,12,4
Customer 41,84,8
Customer 42,89,7
Customer 43,39,1
Customer 44,3,3
Customer 45,70,6
Customer 46,83,10
Customer 47,73,9
Customer 48,36,9
Customer 49,85,2
Customer 50,1,3
Customer 51,54,5
Customer 52,77,8
Customer 53,83,10
Customer 54,50,5
Customer 55,81,10
Customer 56,33,7
Customer 57,2,1
Customer 58,20,10
Customer 59,70,7
Customer 60,37,6
Customer 61,9,5
Customer 62,33,4
Customer 63,47,6
Customer 64,36,4
Customer 65,72,3
Customer 66,32,4
Customer 67,67,2
Customer 68,91,1
Customer 69,57,4
Customer 70,68,4
Customer 71,83,9
Customer 72,51,3
Customer 73,15,1
Customer 74,47,10
Customer 75,6,10
Customer 76,61,9
Customer 77,36,7
Customer 78,26,5
Customer 79,53,1
Customer 80,91,6
Customer 81,23,1
Customer 82,3,10
Customer 83,36,2
Customer 84,7,8
Customer 85,59,5
Customer 86,78,5
Customer 87,61,7
Customer 88,9,10
Customer 89,14,6
Customer 90,13,2
Customer 91,12,2
Customer 92,7,3
Customer 93,75,2
Customer 94,81,4
Customer 95,29,6
Customer 96,30,1
Customer 97,48,8
Customer 98,20,5
Customer 99,92,6
Customer 100,99,5
Customer 101,92,9
Customer 102,75,5
Customer 103,52,8
Customer 104,3,2
Customer 105,48,7
Customer 106,27,10
Customer 107,76,8
Customer 108,36,1
Customer 109,75,8
Customer 110,68,6
Customer 111,50,6
Customer 112,16,10
Customer 113,42,9
Customer 114,73,4
Customer 115,17,3
Customer 116,70,5
Customer 117,31,10
Customer 118,54,5
Customer 119,82,4
Customer 120,63,9
Customer 121,40,3
Customer 122,98,1
Customer 123,68,6
Customer 124,4,6
Customer 125,94,8
Customer 126,3,2
Customer 127,9,5
Customer 128,13,10
Customer 129,33,6
Customer 130,20,7
Customer 131,61,9
Customer 132,2,2
Customer 133,3,8
Customer 134,60,10
Customer 135,21,7
Customer 136,94,7
Customer 137,62,7
Customer 138,34,2
Customer 139,40,8
Customer 140,13,6
Customer 141,99,4
Customer 142,9,6
Customer 143,49,2
Customer 144,7,10
Customer 145,74,1
Customer 146,87,5
Customer 147,67,5
Customer 148,37,6
Customer 149,93,6
Customer 150,89,7
Customer 151,79,4
Customer 152,55,7
Customer 153,49,7
Customer 154,64,6
Customer 155,89,4
Customer 156,98,3
Customer 157,47,4
Customer 158,35,1
Customer 159,44,3
Customer 160,16,3
Customer 161,10,3
Customer 162,61,10
Customer 163,12,5
Customer 164,10,4
Customer 165,40,2
Customer 166,56,6
Customer 167,50,2
Customer 168,31,8
Customer 169,98,8
Customer 170,48,5
Customer 171,16,4
Customer 172,76,7
Customer 173,82,9
Customer 174,88,5
Customer 175,13,2
Customer 176,35,6
Customer 177,38,5
Customer 178,15,10
Customer 179,97,3
Customer 180,30,1
Customer 181,42,9
Customer 182,97,10
Customer 183,58,5
Customer 184,49,7
Customer 185,35,4
Customer 186,72,3
Customer 187,16,8
Customer 188,20,3
Customer 189,87,9
Customer 190,67,2
Customer 191,10,7
Customer 192,9,7
Customer 193,51,2
Customer 194,27,7
Customer 195,11,9
Customer 196,72,6
Customer 197,7,6
Customer 198,48,9
Customer 199,29,9
Customer 200,15,8
Customer 201,41,9
Customer 202,13,4
Customer 203,43,2
Customer 204,96,6
Customer 205,51,1
Customer 206,80,3
Customer 207,70,6
Customer 208,48,4
Customer 209,90,1
Customer 210,69,8
Customer 211,88,3
Customer 212,28,8
Customer 213,87,8
Customer 214,47,5
Customer 215,77,1
Customer 216,85,9
Customer 217,11,1
Customer 218,10,9
Customer 219,57,6
Customer 220,91,7
Customer 221,78,1
Customer 222,8,6
Customer 223,45,8
Customer 224,54,6
Customer 225,8,9
Customer 226,82,3
Customer 227,51,4
Customer 228,15,2
Customer 229,44,4
Customer 230,47,1
Customer 231,9,3
Customer 232,81,2
Customer 233,63,10
Customer 234,27,8
Customer 235,64,10
Customer 236,49,3
Customer 237,32,5
Customer 238,81,7
Customer 239,58,8
Customer 240,80,7
Customer 241,88,6
Customer 242,65,8
Customer 243,9,2
Customer 244,72,1
Customer 245,68,4
Customer 246,70,2
Customer 247,11,10
Customer 248,91,10
Customer 249,92,5
Customer 250,89,10
Customer 251,62,3
Customer 252,41,9
Customer 253,89,5
Customer 254,47,10
Customer 255,50,8
Customer 256,89,5
Customer 257,17,9
Customer 258,42,9
Customer 259,83,7
Customer 260,43,2
Customer 261,78,3
Customer 262,89,5
Customer 263,76,8
Customer 264,51,7
Customer 265,93,9
Customer 266,11,9
Customer 267,43,4
Customer 268,54,2
Customer 269,14,1
Customer 270,61,8
Customer 271,34,6
Customer 272,97,10
Customer 273,19,4
Customer 274,23,5
Customer 275,5,6
Customer 276,93,5
Customer 277,63,5
Customer 278,89,3
Customer 279,70,6
Customer 280,77,5
Customer 281,54,6
Customer 282,48,6
Customer 283,49,9
Customer 284,83,6
Customer 285,56,10
Customer 286,82,2
Customer 287,43,8
Customer 288,97,3
Customer 289,74,7
Customer 290,19,1
Customer 291,28,8
Customer 292,37,2
Customer 293,67,8
Customer 294,45,4
Customer 295,95,4
Customer 296,91,9
Customer 297,40,7
Customer 298,94,4
Customer 299,11,3
Customer 300,29,1
Customer 301,40,8
Customer 302,22,6
Customer 303,100,4
Customer 304,80,9
Customer 305,89,2
Customer 306,24,7
Customer 307,52,8
Customer 308,10,6
Customer 309,64,8
Customer 310,97,8
Customer 311,61,6
Customer 312,77,8
Customer 313,76,3
Customer 314,28,2
Customer 315,31,10
Customer 316,58,3
Customer 317,61,10
Customer 318,80,3
Customer 319,86,3
Customer 320,24,1
Customer 321,41,7
Customer 322,36,9
Customer 323,24,5
Customer 324,65,7
Customer 325,2,2
Customer 326,1,4
Customer 327,100,10
Customer 328,50,1
Customer 329,58,1
Customer 330,62,4
Customer 331,72,7
Customer 332,33,1
Customer 333,86,6
Customer 334,100,7
Customer 335,85,2
Customer 336,88,4
Customer 337,11,4
Customer 338,64,6
Customer 339,83,3
Customer 340,25,3
Customer 341,34,6
Customer 342,19,1
Customer 343,18,7
Customer 344,69,7
Customer 345,14,9
Customer 346,79,10
Customer 347,47,5
Customer 348,82,10
Customer 349,8,2
Customer 350,11,9
Customer 351,44,4
Customer 352,56,2
Customer 353,42,5
Customer 354,88,6
Customer 355,40,3
Customer 356,92,9
Customer 357,95,8
Customer 358,58,10
Customer 359,45,2
Customer 360,44,7
Customer 361,94,3
Customer 362,45,6
Customer 363,77,9
Customer 364,21,3
Customer 365,61,9
Customer 366,93,3
Customer 367,28,4
Customer 368,72,5
Customer 369,58,7
Customer 370,31,10
Customer 371,76,7
Customer 372,16,3
Customer 373,73,6
Customer 374,57,9
Customer 375,58,10
Customer 376,65,4
Customer 377,96,2
Customer 378,26,7
Customer 379,93,7
Customer 380,71,8
Customer 381,15,2
Customer 382,89,7
Customer 383,87,6
Customer 384,89,8
Customer 385,65,9
Customer 386,4,5
Customer 387,4,10
