name,unit_price,category
Product 3368,443.16,Tools
Product 3369,830.92,Food
Product 3370,647.24,Tools
Product 3371,302.93,Home
Product 3372,458.44,Books
Product 3373,496.17,Beauty
Product 3374,640.89,Tools
Product 3375,279.37,Clothing
Product 3376,625.31,Electronics
Product 3377,322.34,Sports
Product 3378,417.20,Garden
Product 3379,29.83,Sports
Product 3380,340.19,Beauty
Product 3381,829.94,Books
Product 3382,764.40,Books
Product 3383,807.19,Toys
Product 3384,687.11,Garden
Product 3385,828.18,Tools
Product 3386,49.07,Sports
Product 3387,44.27,Garden
Product 3388,808.42,Electronics
Product 3389,722.06,Books
Product 3390,253.70,Beauty
Product 3391,440.15,Garden
Product 3392,985.27,Toys
Product 3393,137.92,Food
Product 3394,639.24,Food
Product 3395,864.48,Sports
Product 3396,397.78,Books
Product 3397,393.10,Toys
Product 3398,264.38,Food
Product 3399,872.23,Garden
Product 3400,720.12,Books
Product 3401,897.55,Tools
Product 3402,741.98,Garden
Product 3403,304.51,Sports
Product 3404,579.76,Toys
Product 3405,12.42,Beauty
Product 3406,240.29,Books
Product 3407,89.93,Sports
Product 3408,626.37,Electronics
Product 3409,857.41,Tools
Product 3410,879.44,Toys
Product 3411,541.11,Tools
Product 3412,495.63,Sports
Product 3413,507.68,Sports
Product 3414,797.65,Clothing
Product 3415,811.48,Food
Product 3416,711.87,Tools
Product 3417,602.58,Clothing
Product 3418,165.23,Tools
Product 3419,481.19,Books
Product 3420,519.07,Tools
Product 3421,307.51,Electronics
Product 3422,389.83,Garden
Product 3423,190.59,Beauty
Product 3424,672.51,Beauty
Product 3425,105.93,Sports
Product 3426,792.83,Beauty
Product 3427,729.06,Toys
Product 3428,492.89,Garden
Product 3429,417.71,Toys
Product 3430,76.34,Home
Product 3431,551.78,Clothing
Product 3432,154.58,Toys
Product 3433,304.60,Toys
Product 3434,615.45,Clothing
Product 3435,769.33,Beauty
Product 3436,582.07,Food
Product 3437,820.34,Beauty
Product 3438,855.28,Electronics
Product 3439,970.04,Electronics
Product 3440,117.38,Sports
Product 3441,444.97,Food
Product 3442,178.84,Beauty
Product 3443,338.25,Electronics
Product 3444,772.98,Garden
Product 3445,690.70,Books
Product 3446,355.77,Books
Product 3447,901.96,Clothing
Product 3448,128.99,Beauty
Product 3449,571.62,Sports
Product 3450,928.75,Books
Product 3451,396.79,Garden
Product 3452,204.67,Food
Product 3453,794.00,Tools
Product 3454,521.67,Beauty
Product 3455,240.33,Sports
Product 3456,782.17,Sports
Product 3457,28.28,Sports
Product 3458,708.64,Home
Product 3459,5.92,Clothing
Product 3460,121.17,Clothing
Product 3461,999.39,Food
Product 3462,270.34,Food
Product 3463,49.74,Toys
Product 3464,928.81,Garden
Product 3465,189.62,Food
Product 3466,155.35,Garden
Product 3467,67.99,Clothing
Product 3468,861.42,Tools
Product 3469,484.13,Beauty
Product 3470,129.41,Food
Product 3471,363.68,Home
Product 3472,644.32,Home
Product 3473,101.31,Toys
Product 3474,966.89,Tools
Product 3475,782.54,Electronics
Product 3476,711.99,Sports
Product 3477,704.17,Toys
Product 3478,706.79,Food
Product 3479,829.46,Books
Product 3480,642.55,Books
Product 3481,512.90,Home
Product 3482,911.66,Electronics
Product 3483,183.91,Clothing
Product 3484,351.18,Food
Product 3485,706.07,Beauty
Product 3486,395.60,Books
Product 3487,783.17,Electronics
Product 3488,937.75,Food
Product 3489,215.17,Clothing
Product 3490,112.64,Beauty
Product 3491,218.29,Beauty
Product 3492,372.37,Home
Product 3493,170.43,Tools
Product 3494,63.90,Electronics
Product 3495,854.77,Home
Product 3496,782.89,Food
Product 3497,108.14,Clothing
Product 3498,750.95,Toys
Product 3499,981.87,Toys
Product 3500,208.81,Tools
Product 3501,482.83,Home
Product 3502,522.16,Home
Product 3503,833.59,Books
Product 3504,380.27,Tools
Product 3505,154.81,Home
Product 3506,569.96,Toys
Product 3507,19.55,Garden
Product 3508,689.90,Home
Product 3509,564.01,Beauty
Product 3510,828.01,Sports
Product 3511,77.87,Beauty
Product 3512,960.77,Garden
Product 3513,188.23,Garden
Product 3514,163.23,Garden
Product 3515,307.52,Beauty
Product 3516,799.17,Electronics
Product 3517,228.80,Electronics
Product 3518,795.58,Garden
Product 3519,698.07,Food
Product 3520,607.46,Books
Product 3521,357.20,Sports
Product 3522,26.04,Books
Product 3523,953.33,Garden
Product 3524,92.26,Beauty
Product 3525,659.69,Sports
Product 3526,295.96,Books
Product 3527,603.00,Food
Product 3528,199.49,Electronics
Product 3529,445.26,Food
Product 3530,996.17,Clothing
Product 3531,552.65,Home
Product 3532,199.15,Beauty
Product 3533,491.44,Books
Product 3534,591.62,Sports
Product 3535,826.55,Home
Product 3536,932.08,Tools
Product 3537,852.70,Garden
Product 3538,649.00,Garden
Product 3539,993.89,Garden
Product 3540,439.77,Food
Product 3541,84.60,Electronics
Product 3542,454.42,Sports
Product 3543,204.11,Garden
Product 3544,627.25,Electronics
Product 3545,621.53,Food
Product 3546,927.74,Home
Product 3547,451.94,Clothing
Product 3548,446.56,Food
Product 3549,50.08,Home
Product 3550,380.72,Home
Product 3551,434.00,Garden
Product 3552,784.88,Tools
Product 3553,860.96,Books
Product 3554,474.39,Home
Product 3555,225.80,Beauty
Product 3556,557.35,Electronics
Product 3557,155.67,Home
Product 3558,428.05,Tools
Product 3559,984.99,Tools
Product 3560,413.30,Electronics
Product 3561,158.87,Sports
Product 3562,457.30,Sports
Product 3563,408.25,Sports
Product 3564,646.74,Tools
Product 3565,554.25,Sports
Product 3566,759.06,Home
Product 3567,700.83,Sports
Product 3568,80.53,Food
Product 3569,148.44,Clothing
Product 3570,641.48,Beauty
Product 3571,750.72,Home
Product 3572,394.56,Toys
Product 3573,800.05,Toys
Product 3574,928.73,Toys
Product 3575,50.26,Food
Product 3576,482.32,Toys
Product 3577,905.58,Beauty
Product 3578,885.78,Toys
Product 3579,247.40,Tools
Product 3580,781.90,Toys
Product 3581,108.66,Tools
Product 3582,55.68,Beauty
Product 3583,177.25,Food
Product 3584,476.38,Books
Product 3585,264.93,Food
Product 3586,193.84,Tools
Product 3587,924.82,Clothing
Product 3588,857.94,Books
Product 3589,373.69,Sports
Product 3590,110.27,Beauty
Product 3591,751.65,Garden
Product 3592,200.19,Food
Product 3593,331.96,Tools
Product 3594,389.88,Garden
Product 3595,818.79,Tools
Product 3596,514.89,Books
Product 3597,988.93,Beauty
Product 3598,332.27,Garden
Product 3599,163.39,Electronics
Product 3600,314.72,Clothing
Product 3601,138.55,Tools
Product 3602,356.96,Tools
Product 3603,492.34,Home
Product 3604,90.49,Toys
Product 3605,714.34,Electronics
Product 3606,620.11,Food
Product 3607,34.37,Beauty
Product 3608,526.68,Sports
Product 3609,435.98,Tools
Product 3610,692.23,Electronics
Product 3611,954.80,Garden
Product 3612,643.08,Home
Product 3613,542.25,Sports
Product 3614,820.52,Clothing
Product 3615,421.65,Garden
Product 3616,444.72,Food
Product 3617,549.35,Tools
Product 3618,136.71,Electronics
Product 3619,474.29,Books
Product 3620,201.02,Tools
Product 3621,91.67,Electronics
Product 3622,683.87,Clothing
Product 3623,361.19,Tools
Product 3624,126.37,Beauty
Product 3625,92.07,Books
Product 3626,212.83,Electronics
Product 3627,376.29,Toys
Product 3628,211.24,Books
Product 3629,201.91,Tools
Product 3630,683.65,Garden
Product 3631,21.06,Home
Product 3632,117.06,Food
Product 3633,843.39,Food
Product 3634,207.69,Electronics
Product 3635,48.99,Food
Product 3636,830.26,Books
Product 3637,549.75,Beauty
Product 3638,986.77,Books
Product 3639,445.20,Electronics
Product 3640,672.61,Toys
Product 3641,705.82,Garden
Product 3642,70.15,Food
Product 3643,42.58,Food
Product 3644,163.33,Books
Product 3645,441.91,Clothing
Product 3646,131.67,Garden
Product 3647,449.30,Sports
Product 3648,64.25,Toys
Product 3649,383.44,Home
Product 3650,942.33,Tools
Product 3651,653.29,Home
Product 3652,752.21,Home
Product 3653,350.46,Books
Product 3654,451.24,Books
Product 3655,651.02,Toys
Product 3656,768.95,Clothing
Product 3657,402.41,Food
Product 3658,691.85,Beauty
Product 3659,357.25,Sports
Product 3660,569.79,Sports
Product 3661,390.04,Home
Product 3662,860.79,Clothing
Product 3663,424.65,Electronics
Product 3664,818.16,Clothing
Product 3665,919.35,Food
Product 3666,107.98,Sports
Product 3667,347.00,Home
Product 3668,300.40,Clothing
Product 3669,108.78,Books
Product 3670,635.03,Food
Product 3671,350.70,Beauty
Product 3672,700.49,Sports
Product 3673,20.19,Electronics
Product 3674,191.29,Sports
Product 3675,47.15,Home
Product 3676,882.03,Books
Product 3677,599.23,Sports
Product 3678,838.49,Garden
Product 3679,438.76,Food
Product 3680,338.63,Tools
Product 3681,438.97,Clothing
Product 3682,328.48,Beauty
Product 3683,455.88,Clothing
Product 3684,20.12,Books
Product 3685,692.61,Clothing
Product 3686,613.72,Garden
Product 3687,400.33,Home
Product 3688,807.80,Clothing
Product 3689,393.08,Food
Product 3690,495.27,Beauty
Product 3691,518.67,Beauty
Product 3692,744.25,Clothing
Product 3693,272.22,Clothing
Product 3694,139.32,Clothing
Product 3695,208.88,Electronics
Product 3696,798.11,Electronics
Product 3697,494.11,Books
Product 3698,423.76,Books
Product 3699,278.50,Electronics
Product 3700,581.49,Sports
Product 3701,886.05,Home
Product 3702,185.38,Books
Product 3703,738.72,Beauty
Product 3704,513.09,Books
Product 3705,268.21,Books
Product 3706,777.57,Sports
Product 3707,349.66,Books
Product 3708,684.77,Toys
Product 3709,321.08,Toys
Product 3710,598.61,Food
Product 3711,428.66,Home
Product 3712,907.34,Clothing
Product 3713,670.14,Home
Product 3714,144.52,Electronics
Product 3715,675.05,Tools
Product 3716,734.53,Books
Product 3717,379.18,Books
Product 3718,148.50,Beauty
Product 3719,508.95,Home
Product 3720,975.83,Books
Product 3721,880.50,Garden
Product 3722,622.89,Beauty
Product 3723,21.65,Garden
Product 3724,692.68,Beauty
Product 3725,42.70,Garden
Product 3726,745.82,Clothing
Product 3727,359.46,Food
Product 3728,529.25,Electronics
Product 3729,687.28,Electronics
Product 3730,580.97,Tools
Product 3731,455.53,Beauty
Product 3732,752.19,Clothing
Product 3733,826.74,Sports
Product 3734,274.77,Tools
Product 3735,679.78,Food
Product 3736,791.25,Clothing
Product 3737,898.61,Sports
Product 3738,64.93,Garden
Product 3739,655.06,Books
Product 3740,133.74,Clothing
Product 3741,591.59,Home
Product 3742,793.72,Home
Product 3743,600.74,Books
Product 3744,135.32,Sports
Product 3745,222.15,Sports
Product 3746,887.75,Garden
Product 3747,540.44,Food
Product 3748,533.34,Garden
Product 3749,529.45,Sports
Product 3750,401.24,Sports
Product 3751,383.14,Home
Product 3752,379.12,Electronics
Product 3753,320.04,Home
Product 3754,876.17,Toys
Product 3755,671.61,Sports
Product 3756,344.25,Home
Product 3757,83.78,Tools
Product 3758,646.50,Tools
Product 3759,980.63,Beauty
Product 3760,688.04,Clothing
Product 3761,928.83,Beauty
Product 3762,877.29,Electronics
Product 3763,488.33,Tools
Product 3764,786.45,Tools
Product 3765,383.26,Beauty
Product 3766,21.99,Garden
Product 3767,299.49,Toys
Product 3768,494.16,Electronics
Product 3769,677.42,Food
Product 3770,770.53,Clothing
Product 3771,207.97,Garden
Product 3772,441.15,Beauty
Product 3773,149.94,Home
Product 3774,457.37,Home
Product 3775,119.21,Toys
Product 3776,569.86,Electronics
Product 3777,333.14,Sports
Product 3778,437.44,Sports
Product 3779,68.74,Garden
Product 3780,484.79,Tools
Product 3781,82.01,Sports
Product 3782,515.32,Books
Product 3783,146.95,Sports
Product 3784,818.13,Food
Product 3785,297.13,Books
Product 3786,940.26,Sports
Product 3787,69.53,Home
Product 3788,500.61,Home
Product 3789,975.34,Clothing
Product 3790,46.58,Food
Product 3791,789.27,Tools
Product 3792,37.74,Food
Product 3793,338.14,Sports
Product 3794,834.21,Electronics
Product 3795,368.78,Clothing
Product 3796,952.74,Electronics
Product 3797,432.00,Beauty
Product 3798,641.18,Beauty
Product 3799,898.25,Food
Product 3800,857.22,Home
Product 3801,792.31,Tools
Product 3802,193.00,Garden
Product 3803,353.69,Garden
Product 3804,412.10,Toys
Product 3805,916.56,Toys
Product 3806,19.22,Food
Product 3807,29.43,Beauty
Product 3808,90.10,Home
Product 3809,659.02,Food
Product 3810,888.91,Garden
Product 3811,57.78,Books
Product 3812,303.24,Garden
Product 3813,964.12,Beauty
Product 3814,895.78,Garden
Product 3815,106.07,Beauty
Product 3816,112.02,Toys
Product 3817,433.10,Food
Product 3818,663.19,Electronics
Product 3819,944.18,Tools
Product 3820,114.94,Beauty
Product 3821,876.63,Books
Product 3822,100.66,Food
Product 3823,820.05,Toys
Product 3824,691.21,Clothing
Product 3825,210.76,Tools
Product 3826,556.58,Toys
Product 3827,488.24,Food
Product 3828,412.97,Home
Product 3829,845.77,Food
Product 3830,966.14,Food
Product 3831,78.01,Food
Product 3832,373.89,Clothing
Product 3833,240.69,Toys
Product 3834,69.12,Toys
Product 3835,530.13,Toys
Product 3836,483.36,Home
Product 3837,81.98,Food
Product 3838,880.94,Clothing
Product 3839,898.91,Clothing
Product 3840,199.19,Toys
Product 3841,706.07,Food
Product 3842,386.61,Beauty
Product 3843,538.75,Beauty
Product 3844,525.42,Food
Product 3845,168.80,Food
Product 3846,221.39,Garden
Product 3847,745.37,Home
Product 3848,539.24,Sports
Product 3849,491.73,Garden
Product 3850,837.57,Toys
Product 3851,193.53,Garden
Product 3852,902.65,Tools
Product 3853,221.16,Food
Product 3854,403.33,Sports
Product 3855,683.91,Clothing
Product 3856,62.47,Electronics
Product 3857,805.60,Garden
Product 3858,448.35,Toys
Product 3859,826.21,Toys
Product 3860,109.32,Home
Product 3861,292.11,Home
Product 3862,156.79,Home
Product 3863,487.51,Home
Product 3864,96.99,Sports
Product 3865,992.93,Food
Product 3866,766.43,Toys
Product 3867,927.33,Clothing
Product 3868,477.57,Toys
Product 3869,700.38,Garden
Product 3870,57.25,Garden
Product 3871,551.65,Home
Product 3872,461.49,Garden
Product 3873,179.49,Garden
Product 3874,794.89,Electronics
Product 3875,478.09,Beauty
Product 3876,804.18,Tools
Product 3877,622.69,Food
Product 3878,987.41,Clothing
Product 3879,124.44,Beauty
Product 3880,972.25,Books
Product 3881,841.51,Home
Product 3882,656.47,Garden
Product 3883,87.10,Food
Product 3884,866.44,Tools
Product 3885,111.08,Food
Product 3886,774.59,Sports
Product 3887,318.67,Garden
Product 3888,24.13,Sports
Product 3889,627.48,Beauty
Product 3890,790.95,Garden
Product 3891,108.46,Electronics
Product 3892,647.16,Sports
Product 3893,979.88,Sports
Product 3894,61.02,Garden
Product 3895,70.98,Electronics
Product 3896,126.99,Food
Product 3897,712.53,Clothing
Product 3898,730.01,Tools
Product 3899,673.10,Clothing
Product 3900,161.47,Sports
Product 3901,596.13,Toys
Product 3902,177.08,Electronics
Product 3903,178.25,Beauty
Product 3904,72.53,Home
Product 3905,519.90,Garden
Product 3906,390.41,Books
Product 3907,835.02,Books
Product 3908,142.04,Sports
Product 3909,212.00,Sports
Product 3910,246.73,Home
Product 3911,773.81,Sports
Product 3912,819.74,Home
Product 3913,699.38,Beauty
Product 3914,631.12,Electronics
Product 3915,115.71,Sports
Product 3916,517.87,Toys
Product 3917,154.04,Toys
Product 3918,400.20,Beauty
Product 3919,891.74,Electronics
Product 3920,46.20,Food
Product 3921,778.71,Tools
Product 3922,159.25,Books
Product 3923,87.25,Electronics
Product 3924,348.99,Tools
Product 3925,30.85,Toys
Product 3926,327.02,Sports
Product 3927,466.13,Electronics
Product 3928,26.78,Clothing
Product 3929,314.90,Beauty
Product 3930,444.81,Toys
Product 3931,229.15,Sports
Product 3932,889.85,Home
Product 3933,81.93,Clothing
Product 3934,531.53,Tools
Product 3935,787.03,Toys
Product 3936,782.50,Food
Product 3937,139.51,Electronics
Product 3938,289.51,Electronics
Product 3939,289.52,Food
Product 3940,125.36,Books
Product 3941,264.97,Books
Product 3942,933.08,Books
Product 3943,878.76,Garden
Product 3944,268.76,Beauty
Product 3945,554.89,Tools
Product 3946,667.61,Tools
Product 3947,353.77,Toys
Product 3948,784.02,Garden
Product 3949,177.34,Clothing
Product 3950,281.16,Tools
Product 3951,974.75,Electronics
Product 3952,20.71,Food
Product 3953,350.34,Sports
Product 3954,728.02,Electronics
Product 3955,340.60,Sports
Product 3956,532.50,Home
Product 3957,449.75,Toys
Product 3958,574.30,Food
Product 3959,976.27,Clothing
Product 3960,400.01,Sports
Product 3961,838.67,Toys
Product 3962,972.69,Toys
Product 3963,263.25,Sports
Product 3964,403.43,Food
Product 3965,351.75,Clothing
Product 3966,7.42,Sports
Product 3967,553.13,Toys
Product 3968,647.64,Books
Product 3969,936.88,Toys
Product 3970,312.02,Food
Product 3971,767.01,Food
Product 3972,245.61,Toys
Product 3973,321.98,Toys
Product 3974,812.50,Beauty
Product 3975,106.59,Clothing
Product 3976,901.83,Beauty
Product 3977,274.17,Home
Product 3978,437.06,Electronics
Product 3979,654.65,Sports
Product 3980,175.81,Beauty
Product 3981,309.06,Home
Product 3982,831.53,Toys
Product 3983,591.38,Beauty
Product 3984,325.97,Home
Product 3985,479.69,Food
Product 3986,790.80,Books
Product 3987,178.89,Beauty
Product 3988,741.00,Food
Product 3989,347.32,Beauty
Product 3990,912.44,Electronics
Product 3991,444.37,Tools
Product 3992,943.81,Electronics
Product 3993,758.87,Garden
Product 3994,190.18,Tools
Product 3995,563.03,Food
Product 3996,739.01,Garden
Product 3997,920.90,Food
Product 3998,45.87,Beauty
Product 3999,623.83,Food
Product 4000,281.60,Food
Product 4001,213.74,Books
Product 4002,120.56,Books
Product 4003,371.93,Tools
Product 4004,553.19,Electronics
Product 4005,249.85,Books
Product 4006,776.15,Garden
Product 4007,807.15,Beauty
Product 4008,543.22,Beauty
Product 4009,506.03,Home
Product 4010,33.94,Home
Product 4011,228.76,Clothing
Product 4012,801.40,Electronics
Product 4013,955.47,Garden
Product 4014,580.08,Toys
Product 4015,204.86,Tools
Product 4016,794.24,Home
Product 4017,82.96,Beauty
Product 4018,856.16,Electronics
Product 4019,90.86,Food
Product 4020,93.64,Garden
Product 4021,506.88,Garden
Product 4022,56.34,Sports
Product 4023,275.35,Food
Product 4024,376.46,Books
Product 4025,587.78,Beauty
Product 4026,640.83,Toys
Product 4027,142.27,Beauty
Product 4028,674.20,Toys
Product 4029,293.05,Home
Product 4030,62.50,Home
Product 4031,553.67,Beauty
Product 4032,704.74,Tools
Product 4033,680.09,Clothing
Product 4034,241.04,Books
Product 4035,281.56,Beauty
Product 4036,388.77,Home
Product 4037,121.30,Toys
Product 4038,456.52,Sports
Product 4039,780.55,Toys
Product 4040,757.89,Electronics
Product 4041,676.14,Sports
Product 4042,106.81,Garden
Product 4043,770.20,Toys
Product 4044,695.74,Home
Product 4045,139.26,Toys
Product 4046,508.09,Garden
Product 4047,488.35,Food
Product 4048,953.95,Tools
Product 4049,9.03,Tools
Product 4050,429.19,Food
Product 4051,727.26,Books
Product 4052,315.94,Tools
Product 4053,880.22,Books
Product 4054,895.52,Tools
